id,code,name,district_id:id
neighborhood_Campanario_Bahía Drake_Osa_P,4,Campanario,district_Bahía_Drake_Osa_P
neighborhood_Caletas_Bahía Drake_Osa_P,5,Caletas,district_Bahía_Drake_Osa_P
neighborhood_Guerra_Bahía Drake_Osa_P,6,Guerra,district_Bahía_Drake_Osa_P
neighborhood_Planes_Bahía Drake_Osa_P,7,Planes,district_Bahía_Drake_Osa_P
neighborhood_Progreso_Bahía Drake_Osa_P,8,Progreso,district_Bahía_Drake_Osa_P
neighborhood_Quebrada Ganado_Bahía Drake_Osa_P,9,Quebrada Ganado,district_Bahía_Drake_Osa_P
neighborhood_Rancho Quemado_Bahía Drake_Osa_P,10,Rancho Quemado,district_Bahía_Drake_Osa_P
neighborhood_Riyito_Bahía Drake_Osa_P,11,Riyito,district_Bahía_Drake_Osa_P
neighborhood_San_Bahía Drake_Osa_P,12,San,district_Bahía_Drake_Osa_P
neighborhood_San Pedrillo._Bahía Drake_Osa_P,13,San Pedrillo.,district_Bahía_Drake_Osa_P
neighborhood_Boca Vieja_Quepos_Aguirre_P,1,Boca Vieja,district_Quepos_Aguirre_P
neighborhood_Cocal_Quepos_Aguirre_P,2,Cocal,district_Quepos_Aguirre_P
neighborhood_Colinas del Este_Quepos_Aguirre_P,3,Colinas del Este,district_Quepos_Aguirre_P
neighborhood_Inmaculada_Quepos_Aguirre_P,4,Inmaculada,district_Quepos_Aguirre_P
neighborhood_Junta Naranjo_Quepos_Aguirre_P,5,Junta Naranjo,district_Quepos_Aguirre_P
neighborhood_La Zona_Quepos_Aguirre_P,6,La Zona,district_Quepos_Aguirre_P
neighborhood_Rancho Grande._Quepos_Aguirre_P,7,Rancho Grande.,district_Quepos_Aguirre_P
neighborhood_Anita_Quepos_Aguirre_P,8,Anita,district_Quepos_Aguirre_P
neighborhood_Bartolo_Quepos_Aguirre_P,9,Bartolo,district_Quepos_Aguirre_P
neighborhood_Boca Naranjo_Quepos_Aguirre_P,10,Boca Naranjo,district_Quepos_Aguirre_P
neighborhood_Cañas_Quepos_Aguirre_P,11,Cañas,district_Quepos_Aguirre_P
neighborhood_Cañitas_Quepos_Aguirre_P,12,Cañitas,district_Quepos_Aguirre_P
neighborhood_Cerritos_Quepos_Aguirre_P,13,Cerritos,district_Quepos_Aguirre_P
neighborhood_Cerros_Quepos_Aguirre_P,14,Cerros,district_Quepos_Aguirre_P
neighborhood_Damas_Quepos_Aguirre_P,15,Damas,district_Quepos_Aguirre_P
neighborhood_Delicias_Quepos_Aguirre_P,16,Delicias,district_Quepos_Aguirre_P
neighborhood_Espadilla_Quepos_Aguirre_P,17,Espadilla,district_Quepos_Aguirre_P
neighborhood_Estero Garita_Quepos_Aguirre_P,19,Estero Garita,district_Quepos_Aguirre_P
neighborhood_Gallega_Quepos_Aguirre_P,20,Gallega,district_Quepos_Aguirre_P
neighborhood_Llamarón_Quepos_Aguirre_P,21,Llamarón,district_Quepos_Aguirre_P
neighborhood_Llorona_Quepos_Aguirre_P,22,Llorona,district_Quepos_Aguirre_P
neighborhood_Managua_Quepos_Aguirre_P,23,Managua,district_Quepos_Aguirre_P
neighborhood_Manuel Antonio_Quepos_Aguirre_P,24,Manuel Antonio,district_Quepos_Aguirre_P
neighborhood_Marítima_Quepos_Aguirre_P,25,Marítima,district_Quepos_Aguirre_P
neighborhood_Mona_Quepos_Aguirre_P,26,Mona,district_Quepos_Aguirre_P
neighborhood_Papaturro_Quepos_Aguirre_P,27,Papaturro,district_Quepos_Aguirre_P
neighborhood_Paquita_Quepos_Aguirre_P,28,Paquita,district_Quepos_Aguirre_P
neighborhood_Pastora_Quepos_Aguirre_P,29,Pastora,district_Quepos_Aguirre_P
neighborhood_Quebrada Azul_Quepos_Aguirre_P,30,Quebrada Azul,district_Quepos_Aguirre_P
neighborhood_Rey_Quepos_Aguirre_P,31,Rey,district_Quepos_Aguirre_P
neighborhood_Ríos_Quepos_Aguirre_P,32,Ríos,district_Quepos_Aguirre_P
neighborhood_Roncador_Quepos_Aguirre_P,33,Roncador,district_Quepos_Aguirre_P
neighborhood_San Rafael._Quepos_Aguirre_P,34,San Rafael.,district_Quepos_Aguirre_P
neighborhood_Dos Bocas_Savegre_Aguirre_P,1,Dos Bocas,district_Savegre_Aguirre_P
neighborhood_Guabas_Savegre_Aguirre_P,2,Guabas,district_Savegre_Aguirre_P
neighborhood_Guápil_Savegre_Aguirre_P,3,Guápil,district_Savegre_Aguirre_P
neighborhood_Hatillo Nuevo_Savegre_Aguirre_P,4,Hatillo Nuevo,district_Savegre_Aguirre_P
neighborhood_Hatillo Viejo_Savegre_Aguirre_P,5,Hatillo Viejo,district_Savegre_Aguirre_P
neighborhood_Laguna_Savegre_Aguirre_P,6,Laguna,district_Savegre_Aguirre_P
neighborhood_Nubes_Savegre_Aguirre_P,7,Nubes,district_Savegre_Aguirre_P
neighborhood_Palma Quemada_Savegre_Aguirre_P,8,Palma Quemada,district_Savegre_Aguirre_P
neighborhood_Pasito_Savegre_Aguirre_P,9,Pasito,district_Savegre_Aguirre_P
neighborhood_Paso_Savegre_Aguirre_P,10,Paso,district_Savegre_Aguirre_P
neighborhood_Paso Guanacaste_Savegre_Aguirre_P,11,Paso Guanacaste,district_Savegre_Aguirre_P
neighborhood_Platanillo_Savegre_Aguirre_P,12,Platanillo,district_Savegre_Aguirre_P
neighborhood_Playa Matapalo_Savegre_Aguirre_P,13,Playa Matapalo,district_Savegre_Aguirre_P
neighborhood_Portalón_Savegre_Aguirre_P,14,Portalón,district_Savegre_Aguirre_P
neighborhood_Punto de Mira_Savegre_Aguirre_P,15,Punto de Mira,district_Savegre_Aguirre_P
neighborhood_Salitral_Savegre_Aguirre_P,16,Salitral,district_Savegre_Aguirre_P
neighborhood_Salsipuedes_Savegre_Aguirre_P,17,Salsipuedes,district_Savegre_Aguirre_P
neighborhood_San Andrés_Savegre_Aguirre_P,18,San Andrés,district_Savegre_Aguirre_P
neighborhood_Santo Domingo_Savegre_Aguirre_P,19,Santo Domingo,district_Savegre_Aguirre_P
neighborhood_Silencio_Savegre_Aguirre_P,20,Silencio,district_Savegre_Aguirre_P
neighborhood_Tierras Morenas_Savegre_Aguirre_P,21,Tierras Morenas,district_Savegre_Aguirre_P
neighborhood_Bijagual_Naranjito_Aguirre_P,1,Bijagual,district_Naranjito_Aguirre_P
neighborhood_Buenos Aires_Naranjito_Aguirre_P,2,Buenos Aires,district_Naranjito_Aguirre_P
neighborhood_Capital_Naranjito_Aguirre_P,3,Capital,district_Naranjito_Aguirre_P
neighborhood_Concepción_Naranjito_Aguirre_P,4,Concepción,district_Naranjito_Aguirre_P
neighborhood_Cotos_Naranjito_Aguirre_P,5,Cotos,district_Naranjito_Aguirre_P
neighborhood_Londres_Naranjito_Aguirre_P,6,Londres,district_Naranjito_Aguirre_P
neighborhood_Negro_Naranjito_Aguirre_P,7,Negro,district_Naranjito_Aguirre_P
neighborhood_Pascua_Naranjito_Aguirre_P,8,Pascua,district_Naranjito_Aguirre_P
neighborhood_Paso Indios_Naranjito_Aguirre_P,9,Paso Indios,district_Naranjito_Aguirre_P
neighborhood_Paso Real_Naranjito_Aguirre_P,10,Paso Real,district_Naranjito_Aguirre_P
neighborhood_Sábalo_Naranjito_Aguirre_P,11,Sábalo,district_Naranjito_Aguirre_P
neighborhood_Santa Juana_Naranjito_Aguirre_P,12,Santa Juana,district_Naranjito_Aguirre_P
neighborhood_Tocorí_Naranjito_Aguirre_P,13,Tocorí,district_Naranjito_Aguirre_P
neighborhood_Villanueva._Naranjito_Aguirre_P,14,Villanueva.,district_Naranjito_Aguirre_P
neighborhood_Alamedas_Golfito_Golfito_P,1,Alamedas,district_Golfito_Golfito_P
neighborhood_Bellavista_Golfito_Golfito_P,2,Bellavista,district_Golfito_Golfito_P
neighborhood_Bolsa_Golfito_Golfito_P,3,Bolsa,district_Golfito_Golfito_P
neighborhood_Disco_Golfito_Golfito_P,4,Disco,district_Golfito_Golfito_P
neighborhood_Kilómetro 1_Golfito_Golfito_P,5,Kilómetro 1,district_Golfito_Golfito_P
neighborhood_Kilómetro 2_Golfito_Golfito_P,6,Kilómetro 2,district_Golfito_Golfito_P
neighborhood_Kilómetro 3_Golfito_Golfito_P,7,Kilómetro 3,district_Golfito_Golfito_P
neighborhood_Laguna_Golfito_Golfito_P,8,Laguna,district_Golfito_Golfito_P
neighborhood_Llano Bonito_Golfito_Golfito_P,9,Llano Bonito,district_Golfito_Golfito_P
neighborhood_Minerva_Golfito_Golfito_P,10,Minerva,district_Golfito_Golfito_P
neighborhood_Naranjal_Golfito_Golfito_P,11,Naranjal,district_Golfito_Golfito_P
neighborhood_Oasis de Esperanza_Golfito_Golfito_P,12,Oasis de Esperanza,district_Golfito_Golfito_P
neighborhood_Parroquial_Golfito_Golfito_P,13,Parroquial,district_Golfito_Golfito_P
neighborhood_Pueblo Civil_Golfito_Golfito_P,14,Pueblo Civil,district_Golfito_Golfito_P
neighborhood_Rotonda_Golfito_Golfito_P,15,Rotonda,district_Golfito_Golfito_P
neighborhood_San Andrés_Golfito_Golfito_P,16,San Andrés,district_Golfito_Golfito_P
neighborhood_San Martín_Golfito_Golfito_P,17,San Martín,district_Golfito_Golfito_P
neighborhood_Zona Gris._Golfito_Golfito_P,18,Zona Gris.,district_Golfito_Golfito_P
neighborhood_Aguada_Golfito_Golfito_P,19,Aguada,district_Golfito_Golfito_P
neighborhood_Ánimas_Golfito_Golfito_P,20,Ánimas,district_Golfito_Golfito_P
neighborhood_Atrocho_Golfito_Golfito_P,21,Atrocho,district_Golfito_Golfito_P
neighborhood_Bajo Chontales_Golfito_Golfito_P,22,Bajo Chontales,district_Golfito_Golfito_P
neighborhood_Bajo de Coto_Golfito_Golfito_P,23,Bajo de Coto,district_Golfito_Golfito_P
neighborhood_Bajo Mansito_Golfito_Golfito_P,25,Bajo Mansito,district_Golfito_Golfito_P
neighborhood_Bajo Sucio_Golfito_Golfito_P,26,Bajo Sucio,district_Golfito_Golfito_P
neighborhood_Bajos de Cañablanca_Golfito_Golfito_P,27,Bajos de Cañablanca,district_Golfito_Golfito_P
neighborhood_Cuarenta y Cinco_Golfito_Golfito_P,28,Cuarenta y Cinco,district_Golfito_Golfito_P
neighborhood_Dos Ríos_Golfito_Golfito_P,29,Dos Ríos,district_Golfito_Golfito_P
neighborhood_Esperanza de Coto_Golfito_Golfito_P,30,Esperanza de Coto,district_Golfito_Golfito_P
neighborhood_Gallardo_Golfito_Golfito_P,31,Gallardo,district_Golfito_Golfito_P
neighborhood_Huacas_Golfito_Golfito_P,32,Huacas,district_Golfito_Golfito_P
neighborhood_Jorge Brenes Durán_Golfito_Golfito_P,33,Jorge Brenes Durán,district_Golfito_Golfito_P
neighborhood_Kilómetro 5_Golfito_Golfito_P,34,Kilómetro 5,district_Golfito_Golfito_P
neighborhood_Kilómetro 7_Golfito_Golfito_P,35,Kilómetro 7,district_Golfito_Golfito_P
neighborhood_Kilómetro 9_Golfito_Golfito_P,36,Kilómetro 9,district_Golfito_Golfito_P
neighborhood_Kilómetro 16_Golfito_Golfito_P,37,Kilómetro 16,district_Golfito_Golfito_P
neighborhood_Kilómetro 20_Golfito_Golfito_P,38,Kilómetro 20,district_Golfito_Golfito_P
neighborhood_Kilómetro 24_Golfito_Golfito_P,39,Kilómetro 24,district_Golfito_Golfito_P
neighborhood_Manuel Tucker Martínez_Golfito_Golfito_P,40,Manuel Tucker Martínez,district_Golfito_Golfito_P
neighborhood_Mona_Golfito_Golfito_P,41,Mona,district_Golfito_Golfito_P
neighborhood_Nazaret_Golfito_Golfito_P,42,Nazaret,district_Golfito_Golfito_P
neighborhood_Paso Higuerón_Golfito_Golfito_P,43,Paso Higuerón,district_Golfito_Golfito_P
neighborhood_Playa Cacao_Golfito_Golfito_P,44,Playa Cacao,district_Golfito_Golfito_P
neighborhood_Puerto Escondido_Golfito_Golfito_P,45,Puerto Escondido,district_Golfito_Golfito_P
neighborhood_Puntarenitas_Golfito_Golfito_P,46,Puntarenitas,district_Golfito_Golfito_P
neighborhood_Purruja_Golfito_Golfito_P,47,Purruja,district_Golfito_Golfito_P
neighborhood_Rancho Relámpago_Golfito_Golfito_P,48,Rancho Relámpago,district_Golfito_Golfito_P
neighborhood_Riyito_Golfito_Golfito_P,49,Riyito,district_Golfito_Golfito_P
neighborhood_Saladero_Golfito_Golfito_P,50,Saladero,district_Golfito_Golfito_P
neighborhood_Saladerito_Golfito_Golfito_P,51,Saladerito,district_Golfito_Golfito_P
neighborhood_San Francisco_Golfito_Golfito_P,52,San Francisco,district_Golfito_Golfito_P
neighborhood_San Josecito_Golfito_Golfito_P,53,San Josecito,district_Golfito_Golfito_P
neighborhood_Torres_Golfito_Golfito_P,54,Torres,district_Golfito_Golfito_P
neighborhood_Trenzas_Golfito_Golfito_P,55,Trenzas,district_Golfito_Golfito_P
neighborhood_Unión de Coto_Golfito_Golfito_P,56,Unión de Coto,district_Golfito_Golfito_P
neighborhood_Ureña_Golfito_Golfito_P,57,Ureña,district_Golfito_Golfito_P
neighborhood_Valle Bonito_Golfito_Golfito_P,58,Valle Bonito,district_Golfito_Golfito_P
neighborhood_Viquilla Dos._Golfito_Golfito_P,59,Viquilla Dos.,district_Golfito_Golfito_P
neighborhood_Pueblo Nuevo._Puerto Jiménez_Golfito_P,1,Pueblo Nuevo.,district_Puerto_Jiménez_Golfito_P
neighborhood_Aguabuena_Puerto Jiménez_Golfito_P,2,Aguabuena,district_Puerto_Jiménez_Golfito_P
neighborhood_Miramar (Altos Corozal)_Puerto Jiménez_Golfito_P,4,Miramar (Altos Corozal),district_Puerto_Jiménez_Golfito_P
neighborhood_Amapola_Puerto Jiménez_Golfito_P,5,Amapola,district_Puerto_Jiménez_Golfito_P
neighborhood_Balsa_Puerto Jiménez_Golfito_P,6,Balsa,district_Puerto_Jiménez_Golfito_P
neighborhood_Bambú_Puerto Jiménez_Golfito_P,7,Bambú,district_Puerto_Jiménez_Golfito_P
neighborhood_Barrigones_Puerto Jiménez_Golfito_P,8,Barrigones,district_Puerto_Jiménez_Golfito_P
neighborhood_Barrio Bonito_Puerto Jiménez_Golfito_P,9,Barrio Bonito,district_Puerto_Jiménez_Golfito_P
neighborhood_Boca Gallardo_Puerto Jiménez_Golfito_P,10,Boca Gallardo,district_Puerto_Jiménez_Golfito_P
neighborhood_Cañaza_Puerto Jiménez_Golfito_P,11,Cañaza,district_Puerto_Jiménez_Golfito_P
neighborhood_Carate_Puerto Jiménez_Golfito_P,12,Carate,district_Puerto_Jiménez_Golfito_P
neighborhood_Carbonera_Puerto Jiménez_Golfito_P,13,Carbonera,district_Puerto_Jiménez_Golfito_P
neighborhood_Cerro de Oro_Puerto Jiménez_Golfito_P,14,Cerro de Oro,district_Puerto_Jiménez_Golfito_P
neighborhood_Dos Brazos_Puerto Jiménez_Golfito_P,15,Dos Brazos,district_Puerto_Jiménez_Golfito_P
neighborhood_Guadalupe_Puerto Jiménez_Golfito_P,16,Guadalupe,district_Puerto_Jiménez_Golfito_P
neighborhood_Independencia_Puerto Jiménez_Golfito_P,17,Independencia,district_Puerto_Jiménez_Golfito_P
neighborhood_Lajitas_Puerto Jiménez_Golfito_P,18,Lajitas,district_Puerto_Jiménez_Golfito_P
neighborhood_Ñeque_Puerto Jiménez_Golfito_P,19,Ñeque,district_Puerto_Jiménez_Golfito_P
neighborhood_Palma_Puerto Jiménez_Golfito_P,20,Palma,district_Puerto_Jiménez_Golfito_P
neighborhood_Paloseco_Puerto Jiménez_Golfito_P,21,Paloseco,district_Puerto_Jiménez_Golfito_P
neighborhood_Playa Blanca_Puerto Jiménez_Golfito_P,22,Playa Blanca,district_Puerto_Jiménez_Golfito_P
neighborhood_Playa Tigre_Puerto Jiménez_Golfito_P,23,Playa Tigre,district_Puerto_Jiménez_Golfito_P
neighborhood_Puerto Escondido_Puerto Jiménez_Golfito_P,24,Puerto Escondido,district_Puerto_Jiménez_Golfito_P
neighborhood_Quebrada Latarde_Puerto Jiménez_Golfito_P,25,Quebrada Latarde,district_Puerto_Jiménez_Golfito_P
neighborhood_Río Nuevo_Puerto Jiménez_Golfito_P,26,Río Nuevo,district_Puerto_Jiménez_Golfito_P
neighborhood_Río Oro_Puerto Jiménez_Golfito_P,27,Río Oro,district_Puerto_Jiménez_Golfito_P
neighborhood_Río Piro (Coyunda)_Puerto Jiménez_Golfito_P,28,Río Piro (Coyunda),district_Puerto_Jiménez_Golfito_P
neighborhood_Sándalo_Puerto Jiménez_Golfito_P,29,Sándalo,district_Puerto_Jiménez_Golfito_P
neighborhood_San Miguel_Puerto Jiménez_Golfito_P,30,San Miguel,district_Puerto_Jiménez_Golfito_P
neighborhood_Sombrero_Puerto Jiménez_Golfito_P,31,Sombrero,district_Puerto_Jiménez_Golfito_P
neighborhood_Terrones_Puerto Jiménez_Golfito_P,32,Terrones,district_Puerto_Jiménez_Golfito_P
neighborhood_Tigre._Puerto Jiménez_Golfito_P,33,Tigre.,district_Puerto_Jiménez_Golfito_P
neighborhood_Santiago._Guaycará_Golfito_P,1,Santiago.,district_Guaycará_Golfito_P
neighborhood_Bajo Bonita_Guaycará_Golfito_P,2,Bajo Bonita,district_Guaycará_Golfito_P
neighborhood_Bajo Cedros_Guaycará_Golfito_P,3,Bajo Cedros,district_Guaycará_Golfito_P
neighborhood_Buenavista_Guaycará_Golfito_P,4,Buenavista,district_Guaycará_Golfito_P
neighborhood_Cerro Café_Guaycará_Golfito_P,5,Cerro Café,district_Guaycará_Golfito_P
neighborhood_Chiqueros_Guaycará_Golfito_P,6,Chiqueros,district_Guaycará_Golfito_P
neighborhood_Delicias_Guaycará_Golfito_P,7,Delicias,district_Guaycará_Golfito_P
neighborhood_Esperanza_Guaycará_Golfito_P,9,Esperanza,district_Guaycará_Golfito_P
neighborhood_Gamba_Guaycará_Golfito_P,10,Gamba,district_Guaycará_Golfito_P
neighborhood_Kilómetro 29_Guaycará_Golfito_P,11,Kilómetro 29,district_Guaycará_Golfito_P
neighborhood_Kilómetro 33_Guaycará_Golfito_P,12,Kilómetro 33,district_Guaycará_Golfito_P
neighborhood_La Julieta_Guaycará_Golfito_P,13,La Julieta,district_Guaycará_Golfito_P
neighborhood_Santiago de Caracol_Guaycará_Golfito_P,14,Santiago de Caracol,district_Guaycará_Golfito_P
neighborhood_Tigre (Caracol Norte)_Guaycará_Golfito_P,15,Tigre (Caracol Norte),district_Guaycará_Golfito_P
neighborhood_Valle Cedros_Guaycará_Golfito_P,16,Valle Cedros,district_Guaycará_Golfito_P
neighborhood_Vegas de Río Claro_Guaycará_Golfito_P,17,Vegas de Río Claro,district_Guaycará_Golfito_P
neighborhood_Villa Briceño_Guaycará_Golfito_P,18,Villa Briceño,district_Guaycará_Golfito_P
neighborhood_Viquilla Uno._Guaycará_Golfito_P,19,Viquilla Uno.,district_Guaycará_Golfito_P
neighborhood_Altos de Conte_Pavón_Golfito_P,1,Altos de Conte,district_Pavón_Golfito_P
neighborhood_Banco_Pavón_Golfito_P,2,Banco,district_Pavón_Golfito_P
neighborhood_Burica_Pavón_Golfito_P,3,Burica,district_Pavón_Golfito_P
neighborhood_Clarita_Pavón_Golfito_P,4,Clarita,district_Pavón_Golfito_P
neighborhood_Cocal Amarillo_Pavón_Golfito_P,5,Cocal Amarillo,district_Pavón_Golfito_P
neighborhood_Cuervito_Pavón_Golfito_P,6,Cuervito,district_Pavón_Golfito_P
neighborhood_Escuadra_Pavón_Golfito_P,7,Escuadra,district_Pavón_Golfito_P
neighborhood_Esperanza de Sábalos_Pavón_Golfito_P,8,Esperanza de Sábalos,district_Pavón_Golfito_P
neighborhood_Estero Colorado_Pavón_Golfito_P,9,Estero Colorado,district_Pavón_Golfito_P
neighborhood_Estrella_Pavón_Golfito_P,10,Estrella,district_Pavón_Golfito_P
neighborhood_Flor de Coto_Pavón_Golfito_P,11,Flor de Coto,district_Pavón_Golfito_P
neighborhood_Fortuna de Coto_Pavón_Golfito_P,12,Fortuna de Coto,district_Pavón_Golfito_P
neighborhood_Guaymí_Pavón_Golfito_P,13,Guaymí,district_Pavón_Golfito_P
neighborhood_Higo_Pavón_Golfito_P,14,Higo,district_Pavón_Golfito_P
neighborhood_Jardín_Pavón_Golfito_P,15,Jardín,district_Pavón_Golfito_P
neighborhood_La Virgen_Pavón_Golfito_P,16,La Virgen,district_Pavón_Golfito_P
neighborhood_Lindamar_Pavón_Golfito_P,17,Lindamar,district_Pavón_Golfito_P
neighborhood_Manzanillo_Pavón_Golfito_P,18,Manzanillo,district_Pavón_Golfito_P
neighborhood_Pavones_Pavón_Golfito_P,19,Pavones,district_Pavón_Golfito_P
neighborhood_Peñas_Pavón_Golfito_P,20,Peñas,district_Pavón_Golfito_P
neighborhood_Peñita_Pavón_Golfito_P,21,Peñita,district_Pavón_Golfito_P
neighborhood_Puerto Pilón_Pavón_Golfito_P,22,Puerto Pilón,district_Pavón_Golfito_P
neighborhood_Puesto La Playa_Pavón_Golfito_P,23,Puesto La Playa,district_Pavón_Golfito_P
neighborhood_Punta Banco_Pavón_Golfito_P,24,Punta Banco,district_Pavón_Golfito_P
neighborhood_Quebrada Honda_Pavón_Golfito_P,25,Quebrada Honda,district_Pavón_Golfito_P
neighborhood_Riviera_Pavón_Golfito_P,26,Riviera,district_Pavón_Golfito_P
neighborhood_Tigrito_Pavón_Golfito_P,28,Tigrito,district_Pavón_Golfito_P
neighborhood_Unión del Sur_Pavón_Golfito_P,29,Unión del Sur,district_Pavón_Golfito_P
neighborhood_Vanegas_Pavón_Golfito_P,30,Vanegas,district_Pavón_Golfito_P
neighborhood_Yerba_Pavón_Golfito_P,31,Yerba,district_Pavón_Golfito_P
neighborhood_Zancudo._Pavón_Golfito_P,32,Zancudo.,district_Pavón_Golfito_P
neighborhood_Canadá_San Vito_Coto Brus_P,1,Canadá,district_San_Vito_Coto_Brus_P
neighborhood_María Auxiliadora_San Vito_Coto Brus_P,2,María Auxiliadora,district_San_Vito_Coto_Brus_P
neighborhood_Tres Ríos._San Vito_Coto Brus_P,3,Tres Ríos.,district_San_Vito_Coto_Brus_P
neighborhood_Aguas Claras_San Vito_Coto Brus_P,4,Aguas Claras,district_San_Vito_Coto_Brus_P
neighborhood_Bajo Reyes_San Vito_Coto Brus_P,5,Bajo Reyes,district_San_Vito_Coto_Brus_P
neighborhood_Bajo Venado_San Vito_Coto Brus_P,6,Bajo Venado,district_San_Vito_Coto_Brus_P
neighborhood_Barrantes_San Vito_Coto Brus_P,7,Barrantes,district_San_Vito_Coto_Brus_P
neighborhood_Ceibo_San Vito_Coto Brus_P,8,Ceibo,district_San_Vito_Coto_Brus_P
neighborhood_Cruces_San Vito_Coto Brus_P,9,Cruces,district_San_Vito_Coto_Brus_P
neighborhood_Cuenca de Oro_San Vito_Coto Brus_P,10,Cuenca de Oro,district_San_Vito_Coto_Brus_P
neighborhood_Danto_San Vito_Coto Brus_P,11,Danto,district_San_Vito_Coto_Brus_P
neighborhood_Fila Guinea_San Vito_Coto Brus_P,12,Fila Guinea,district_San_Vito_Coto_Brus_P
neighborhood_Isla_San Vito_Coto Brus_P,13,Isla,district_San_Vito_Coto_Brus_P
neighborhood_Lindavista_San Vito_Coto Brus_P,14,Lindavista,district_San_Vito_Coto_Brus_P
neighborhood_Lourdes_San Vito_Coto Brus_P,15,Lourdes,district_San_Vito_Coto_Brus_P
neighborhood_Maravilla_San Vito_Coto Brus_P,16,Maravilla,district_San_Vito_Coto_Brus_P
neighborhood_Piedra Pintada_San Vito_Coto Brus_P,17,Piedra Pintada,district_San_Vito_Coto_Brus_P
neighborhood_San Joaquín_San Vito_Coto Brus_P,18,San Joaquín,district_San_Vito_Coto_Brus_P
neighborhood_Santa Clara_San Vito_Coto Brus_P,19,Santa Clara,district_San_Vito_Coto_Brus_P
neighborhood_Torre Alta._San Vito_Coto Brus_P,20,Torre Alta.,district_San_Vito_Coto_Brus_P
neighborhood_Ángeles_Sabalito_Coto Brus_P,1,Ángeles,district_Sabalito_Coto_Brus_P
neighborhood_Brasilia_Sabalito_Coto Brus_P,2,Brasilia,district_Sabalito_Coto_Brus_P
neighborhood_Casablanca_Sabalito_Coto Brus_P,3,Casablanca,district_Sabalito_Coto_Brus_P
neighborhood_Chanchera_Sabalito_Coto Brus_P,4,Chanchera,district_Sabalito_Coto_Brus_P
neighborhood_El Gallo_Sabalito_Coto Brus_P,5,El Gallo,district_Sabalito_Coto_Brus_P
neighborhood_Juntas_Sabalito_Coto Brus_P,6,Juntas,district_Sabalito_Coto_Brus_P
neighborhood_La Esmeralda_Sabalito_Coto Brus_P,7,La Esmeralda,district_Sabalito_Coto_Brus_P
neighborhood_Lucha_Sabalito_Coto Brus_P,8,Lucha,district_Sabalito_Coto_Brus_P
neighborhood_Mellizas_Sabalito_Coto Brus_P,9,Mellizas,district_Sabalito_Coto_Brus_P
neighborhood_Miraflores_Sabalito_Coto Brus_P,10,Miraflores,district_Sabalito_Coto_Brus_P
neighborhood_Piedra de Candela_Sabalito_Coto Brus_P,11,Piedra de Candela,district_Sabalito_Coto_Brus_P
neighborhood_Plantel_Sabalito_Coto Brus_P,12,Plantel,district_Sabalito_Coto_Brus_P
neighborhood_Primavera_Sabalito_Coto Brus_P,14,Primavera,district_Sabalito_Coto_Brus_P
neighborhood_Progreso_Sabalito_Coto Brus_P,15,Progreso,district_Sabalito_Coto_Brus_P
neighborhood_Providencia_Sabalito_Coto Brus_P,16,Providencia,district_Sabalito_Coto_Brus_P
neighborhood_Pueblo Nuevo_Sabalito_Coto Brus_P,17,Pueblo Nuevo,district_Sabalito_Coto_Brus_P
neighborhood_Río Negro_Sabalito_Coto Brus_P,18,Río Negro,district_Sabalito_Coto_Brus_P
neighborhood_Río Sereno_Sabalito_Coto Brus_P,19,Río Sereno,district_Sabalito_Coto_Brus_P
neighborhood_San Antonio_Sabalito_Coto Brus_P,20,San Antonio,district_Sabalito_Coto_Brus_P
neighborhood_San Bosco_Sabalito_Coto Brus_P,21,San Bosco,district_Sabalito_Coto_Brus_P
neighborhood_San Francisco_Sabalito_Coto Brus_P,22,San Francisco,district_Sabalito_Coto_Brus_P
neighborhood_San Luis_Sabalito_Coto Brus_P,23,San Luis,district_Sabalito_Coto_Brus_P
neighborhood_San Marcos_Sabalito_Coto Brus_P,24,San Marcos,district_Sabalito_Coto_Brus_P
neighborhood_San Miguel_Sabalito_Coto Brus_P,25,San Miguel,district_Sabalito_Coto_Brus_P
neighborhood_San Rafael_Sabalito_Coto Brus_P,26,San Rafael,district_Sabalito_Coto_Brus_P
neighborhood_San Ramón_Sabalito_Coto Brus_P,27,San Ramón,district_Sabalito_Coto_Brus_P
neighborhood_Santa Rosa_Sabalito_Coto Brus_P,28,Santa Rosa,district_Sabalito_Coto_Brus_P
neighborhood_Santa Teresa_Sabalito_Coto Brus_P,29,Santa Teresa,district_Sabalito_Coto_Brus_P
neighborhood_Tigra_Sabalito_Coto Brus_P,30,Tigra,district_Sabalito_Coto_Brus_P
neighborhood_Trinidad_Sabalito_Coto Brus_P,31,Trinidad,district_Sabalito_Coto_Brus_P
neighborhood_Unión_Sabalito_Coto Brus_P,32,Unión,district_Sabalito_Coto_Brus_P
neighborhood_Valle Hermoso._Sabalito_Coto Brus_P,33,Valle Hermoso.,district_Sabalito_Coto_Brus_P
neighborhood_Bello Oriente_Aguabuena_Coto Brus_P,1,Bello Oriente,district_Aguabuena_Coto_Brus_P
neighborhood_Campo Tres_Aguabuena_Coto Brus_P,2,Campo Tres,district_Aguabuena_Coto_Brus_P
neighborhood_Cañas Gordas_Aguabuena_Coto Brus_P,3,Cañas Gordas,district_Aguabuena_Coto_Brus_P
neighborhood_Concepción_Aguabuena_Coto Brus_P,4,Concepción,district_Aguabuena_Coto_Brus_P
